time,open,high,low,close,volume
1761736895,26275.25,26275.25,26275.25,26275.25,1
1761736896,26275.25,26276,26275.25,26276,4
1761736897,26276,26276.5,26276,26276,11
1761736898,26276,26276,26275.75,26275.75,1
1761736899,26275.75,26275.75,26275.25,26275.5,5
1761736900,26275.5,26275.5,26275.5,26275.5,4
1761736901,26275.5,26275.5,26275,26275.25,2
1761736902,26275.25,26275.25,26275.25,26275.25,0
1761736903,26275.25,26275.5,26274.5,26275,6
1761736904,26275,26275,26275,26275,0
1761736905,26275,26275,26274.5,26274.5,1
1761736906,26274.5,26274.5,26273.5,26273.5,13
1761736907,26273.5,26273.5,26273.5,26273.5,10
1761736908,26273.5,26273.5,26273.5,26273.5,2
1761736909,26273.5,26273.75,26273.5,26273.75,1
1761736910,26273.75,26273.75,26273.5,26273.5,2
1761736911,26273.5,26274,26273.5,26273.5,6
1761736912,26273.5,26273.5,26273.5,26273.5,1
1761736913,26273.5,26273.75,26273.5,26273.75,2
1761736914,26273.75,26273.75,26273,26273,8
1761736915,26273,26273.25,26272.75,26273.25,11
1761736916,26273.25,26273.25,26272.5,26272.5,3
1761736917,26272.5,26272.75,26272.5,26272.75,1
1761736918,26272.75,26273.75,26272.75,26273.5,9
1761736919,26273.5,26273.5,26273.5,26273.5,1
1761736920,26273.5,26274.25,26273.5,26274.25,6
1761736921,26274.25,26274.25,26273.75,26273.75,4
1761736922,26273.75,26273.75,26273.5,26273.5,3
1761736923,26273.5,26273.5,26272.75,26272.75,3
1761736924,26272.75,26273.25,26272.75,26273.25,3
1761736925,26273.25,26273.25,26273.25,26273.25,0
1761736926,26273.25,26273.75,26273.25,26273.75,1
1761736927,26273.75,26273.75,26273,26273.5,11
1761736928,26273.5,26273.5,26273,26273,3
1761736929,26273,26273.25,26273,26273.25,2
1761736930,26273.25,26273.25,26272.5,26272.5,1
1761736931,26272.5,26272.5,26272.5,26272.5,2
1761736932,26272.5,26273,26272.5,26273,5
1761736933,26273,26273,26273,26273,0
1761736934,26273,26273.75,26273,26273.75,7
1761736935,26273.75,26273.75,26273,26273.25,5
1761736936,26273.25,26273.25,26273.25,26273.25,0
1761736937,26273.25,26273.25,26273.25,26273.25,0
1761736938,26273.25,26273.25,26272.75,26272.75,3
1761736939,26272.75,26272.75,26272.75,26272.75,1
1761736940,26272.75,26272.75,26272.75,26272.75,0
1761736941,26272.75,26273.25,26272.75,26273.25,8
1761736942,26273.25,26273.25,26273.25,26273.25,1
1761736943,26273.25,26273.75,26273.25,26273.75,2
1761736944,26273.75,26273.75,26273.75,26273.75,0
1761736945,26273.75,26273.75,26272.5,26272.5,6
1761736946,26272.5,26272.75,26272.5,26272.75,2
1761736947,26272.75,26272.75,26271.5,26272.25,44
1761736948,26272.25,26272.25,26271.25,26271.5,9
1761736949,26271.5,26271.5,26271,26271,6
1761736950,26271,26271,26271,26271,0
1761736951,26271,26271,26271,26271,1
1761736952,26271,26271,26270,26270,22
1761736953,26270,26270.25,26270,26270,6
1761736954,26270,26270.25,26269.75,26270,39
1761736955,26270,26270.25,26270,26270.25,2
1761736956,26270.25,26270.5,26270,26270,10
1761736957,26270,26270.25,26270,26270.25,4
1761736958,26270.25,26270.25,26270.25,26270.25,2
1761736959,26270.25,26270.25,26270.25,26270.25,3
1761736960,26270.25,26270.5,26270.25,26270.5,5
1761736961,26270.5,26270.5,26270.5,26270.5,0
1761736962,26270.5,26270.5,26270,26270,4
1761736963,26270,26270.25,26269.25,26269.25,19
1761736964,26269.25,26269.5,26269.25,26269.5,2
1761736965,26269.5,26270.75,26269.5,26270.5,26
1761736966,26270.5,26270.5,26270,26270.25,4
1761736967,26270.25,26270.25,26270.25,26270.25,6
1761736968,26270.25,26270.5,26270.25,26270.25,4
1761736969,26270.25,26270.75,26270.25,26270.75,6
1761736970,26270.75,26270.75,26270.75,26270.75,3
1761736971,26270.75,26270.75,26270.75,26270.75,0
1761736972,26270.75,26270.75,26270.75,26270.75,0
1761736973,26270.75,26271,26270.75,26271,1
1761736974,26271,26271,26271,26271,1
1761736975,26271,26271.25,26271,26271.25,5
1761736976,26271.25,26271.75,26271,26271.75,10
1761736977,26271.75,26272.25,26271.75,26272.25,9
1761736978,26272.25,26272.25,26272,26272,6
1761736979,26272,26273.5,26272,26273,25
1761736980,26273,26273,26272.75,26273,8
1761736981,26273,26273.25,26272.5,26272.5,15
1761736982,26272.5,26272.5,26272.25,26272.25,4
1761736983,26272.25,26272.75,26272.25,26272.25,7
1761736984,26272.25,26272.75,26272.25,26272.75,4
1761736985,26272.75,26273.25,26272.75,26273.25,3
1761736986,26273.25,26273.5,26272.75,26272.75,4
1761736987,26272.75,26273.25,26272.75,26273.25,1
1761736988,26273.25,26273.25,26272.5,26272.75,8
1761736989,26272.75,26273.25,26272.75,26273.25,3
1761736990,26273.25,26273.25,26273.25,26273.25,0
1761736991,26273.25,26273.25,26273,26273.25,5
1761736992,26273.25,26273.25,26273,26273,3
1761736993,26273,26273,26272.75,26272.75,5
1761736994,26272.75,26273.75,26272.75,26273.75,3
1761736995,26273.75,26273.75,26273.5,26273.5,4
1761736996,26273.5,26273.5,26272,26272,32
1761736997,26272,26272.5,26272,26272,2
1761736998,26272,26272.25,26272,26272.25,1
1761736999,26272.25,26272.5,26272,26272.5,6
1761737000,26272.5,26272.75,26272.5,26272.75,1
1761737001,26272.75,26272.75,26272,26272,1
1761737002,26272,26272,26272,26272,3
1761737003,26272,26272.25,26272,26272,9
1761737004,26272,26272.5,26272,26272.5,2
1761737005,26272.5,26273,26272.5,26273,1
1761737006,26273,26273,26272.25,26272.25,1
1761737007,26272.25,26273.5,26272.25,26273.5,6
1761737008,26273.5,26274,26273.25,26273.5,21
1761737009,26273.5,26274,26273.25,26273.25,4
1761737010,26273.25,26274,26273.25,26273.5,10
1761737011,26273.5,26274,26273.5,26273.75,3
1761737012,26273.75,26274,26273.5,26274,5
1761737013,26274,26274,26273.5,26273.75,4
1761737014,26273.75,26273.75,26273.5,26273.75,3
1761737015,26273.75,26274.25,26273.75,26274.25,5
1761737016,26274.25,26274.5,26273.75,26273.75,7
1761737017,26273.75,26274.25,26273.75,26274.25,4
1761737018,26274.25,26274.25,26274.25,26274.25,0
1761737019,26274.25,26274.25,26274.25,26274.25,0
1761737020,26274.25,26274.25,26274.25,26274.25,0
1761737021,26274.25,26274.25,26273.75,26274,3
1761737022,26274,26274.5,26273.75,26274.5,14
1761737023,26274.5,26274.5,26274.5,26274.5,0
1761737024,26274.5,26274.75,26274.5,26274.75,3
1761737025,26274.75,26274.75,26274.75,26274.75,0
1761737026,26274.75,26274.75,26274.75,26274.75,0
1761737027,26274.75,26276.25,26274.75,26276.25,34
1761737028,26276.25,26276.25,26276,26276.25,4
1761737029,26276.25,26276.5,26276.25,26276.5,4
1761737030,26276.5,26276.75,26276.5,26276.75,12
1761737031,26276.75,26277,26276.25,26276.25,9
1761737032,26276.25,26277.25,26276.25,26277,23
1761737033,26277,26277.5,26277,26277.5,7
1761737034,26277.5,26277.5,26277,26277,7
1761737035,26277,26277.5,26277,26277.5,2
1761737036,26277.5,26277.5,26277.5,26277.5,0
1761737037,26277.5,26277.5,26277,26277,1
1761737038,26277,26277,26277,26277,0
1761737039,26277,26278.25,26277,26278.25,8
1761737040,26278.25,26278.5,26277.75,26278.25,6
1761737041,26278.25,26279,26278.25,26278.5,20
1761737042,26278.5,26278.5,26278.25,26278.25,7
1761737043,26278.25,26278.75,26278.25,26278.75,8
1761737044,26278.75,26278.75,26278.75,26278.75,1
1761737045,26278.75,26278.75,26278.5,26278.5,3
1761737046,26278.5,26278.5,26278.5,26278.5,0
1761737047,26278.5,26279.25,26278.5,26279.25,9
1761737048,26279.25,26279.25,26279,26279,2
1761737049,26279,26279.5,26278.75,26278.75,6
1761737050,26278.75,26279.5,26278.75,26279.25,7
1761737051,26279.25,26279.5,26279,26279.5,11
1761737052,26279.5,26279.5,26279.5,26279.5,0
1761737053,26279.5,26280.25,26279.5,26280.25,43
1761737054,26280.25,26280.25,26279.75,26279.75,8
1761737055,26279.75,26279.75,26279.5,26279.5,5
1761737056,26279.5,26279.5,26279.5,26279.5,1
1761737057,26279.5,26279.5,26279.25,26279.25,1
1761737058,26279.25,26279.75,26279.25,26279.5,6
1761737059,26279.5,26280,26279.5,26280,5
1761737060,26280,26280,26279.5,26279.5,4
1761737061,26279.5,26280,26279.5,26280,2
1761737062,26280,26280,26279.75,26279.75,2
1761737063,26279.75,26280.25,26279.75,26280,11
1761737064,26280,26280,26280,26280,20
1761737065,26280,26280,26279.75,26279.75,1
1761737066,26279.75,26280.25,26279.75,26280,4
1761737067,26280,26280.5,26280,26280.5,6
1761737068,26280.5,26280.5,26280,26280,4
1761737069,26280,26280.5,26280,26280,6
1761737070,26280,26280.75,26280,26280.75,3
1761737071,26280.75,26280.75,26280.25,26280.75,4
1761737072,26280.75,26280.75,26280.25,26280.25,5
1761737073,26280.25,26281,26280.25,26280.75,15
1761737074,26280.75,26281.75,26280.75,26281.25,27
1761737075,26281.25,26281.25,26281,26281,3
1761737076,26281,26281.25,26281,26281.25,5
1761737077,26281.25,26281.25,26281.25,26281.25,0
1761737078,26281.25,26281.5,26281,26281.5,7
1761737079,26281.5,26281.5,26280.75,26280.75,12
1761737080,26280.75,26281.5,26280.75,26281.25,5
1761737081,26281.25,26281.5,26280.75,26280.75,4
1761737082,26280.75,26280.75,26280.75,26280.75,5
1761737083,26280.75,26281.25,26280.75,26281.25,1
1761737084,26281.25,26281.25,26281.25,26281.25,3
1761737085,26281.25,26281.25,26280,26280,7
1761737086,26280,26280,26280,26280,0
1761737087,26280,26280.75,26280,26280,6
1761737088,26280,26280,26280,26280,1
1761737089,26280,26280.5,26280,26280.25,2
1761737090,26280.25,26280.25,26280.25,26280.25,0
1761737091,26280.25,26283.5,26280.25,26282.75,122
1761737092,26282.75,26283,26282.75,26283,4
1761737093,26283,26283.5,26283,26283.5,4
1761737094,26283.5,26283.5,26282.75,26282.75,8
1761737095,26282.75,26283.25,26282.75,26282.75,12
1761737096,26282.75,26283.5,26282.75,26283.5,7
1761737097,26283.5,26283.5,26283.5,26283.5,2
1761737098,26283.5,26283.5,26282.75,26282.75,2
1761737099,26282.75,26283.25,26282.5,26283.25,8
1761737100,26283.25,26283.25,26282.5,26283,8
1761737101,26283,26283,26282.5,26282.5,2
1761737102,26282.5,26282.75,26282.5,26282.5,5
1761737103,26282.5,26282.5,26282.5,26282.5,1
1761737104,26282.5,26282.5,26282.5,26282.5,1
1761737105,26282.5,26283.25,26282.5,26283.25,8
1761737106,26283.25,26283.25,26283,26283,3
1761737107,26283,26283,26282.5,26282.75,13
1761737108,26282.75,26283.5,26282.75,26283.25,12
1761737109,26283.25,26283.25,26282.75,26283,9
1761737110,26283,26283.25,26283,26283,4
1761737111,26283,26283.25,26282.75,26283,10
1761737112,26283,26283.25,26282,26282.25,33
1761737113,26282.25,26282.5,26282,26282.5,5
1761737114,26282.5,26282.5,26282,26282,1
1761737115,26282,26282.75,26282,26282.5,24
1761737116,26282.5,26282.5,26282.25,26282.25,5
1761737117,26282.25,26282.5,26282.25,26282.5,2
1761737118,26282.5,26283,26282.25,26282.75,15
1761737119,26282.75,26283.25,26282.75,26282.75,5
1761737120,26282.75,26283,26282.5,26282.5,9
1761737121,26282.5,26283,26282.5,26282.5,3
1761737122,26282.5,26284,26282.5,26283.5,64
1761737123,26283.5,26284.25,26283.5,26284,37
1761737124,26284,26284.25,26284,26284.25,4
1761737125,26284.25,26284.25,26284.25,26284.25,0
1761737126,26284.25,26284.5,26284,26284.25,23
1761737127,26284.25,26284.25,26283.75,26284,4
1761737128,26284,26284,26283,26283,6
1761737129,26283,26283.25,26283,26283.25,12
1761737130,26283.25,26283.25,26283,26283.25,8
1761737131,26283.25,26283.25,26283.25,26283.25,0
1761737132,26283.25,26283.25,26282.75,26283,5
1761737133,26283,26283,26283,26283,3
1761737134,26283,26283.5,26283,26283.5,6
1761737135,26283.5,26283.5,26283.5,26283.5,1
1761737136,26283.5,26283.5,26283.25,26283.5,7
1761737137,26283.5,26283.5,26283.5,26283.5,0
1761737138,26283.5,26283.5,26283.5,26283.5,0
1761737139,26283.5,26283.5,26283,26283.5,20
1761737140,26283.5,26283.5,26283.5,26283.5,1
1761737141,26283.5,26283.5,26283.25,26283.25,14
1761737142,26283.25,26284,26283.25,26283.75,26
1761737143,26283.75,26283.75,26282.75,26282.75,13
1761737144,26282.75,26282.75,26282.5,26282.5,2
1761737145,26282.5,26282.5,26282.5,26282.5,0
1761737146,26282.5,26282.5,26282.5,26282.5,1
1761737147,26282.5,26283,26282.5,26282.75,5
1761737148,26282.75,26283.25,26282.5,26282.5,6
1761737149,26282.5,26283,26282.5,26282.75,6
1761737150,26282.75,26282.75,26282.5,26282.5,5
1761737151,26282.5,26283,26282.5,26283,1
1761737152,26283,26283.25,26283,26283.25,4
1761737153,26283.25,26284.5,26283.25,26284.5,14
1761737154,26284.5,26284.5,26284,26284,9
1761737155,26284,26284,26284,26284,0
1761737156,26284,26284,26284,26284,0
1761737157,26284,26284.25,26284,26284,4
1761737158,26284,26284.75,26284,26284.25,10
1761737159,26284.25,26284.5,26284.25,26284.5,5
1761737160,26284.5,26284.5,26284,26284,5
1761737161,26284,26284,26284,26284,1
1761737162,26284,26284.25,26284,26284,6
1761737163,26284,26284.75,26284,26284,10
1761737164,26284,26284.75,26284,26284.25,7
1761737165,26284.25,26284.5,26284.25,26284.5,2
1761737166,26284.5,26284.75,26284.5,26284.75,1
1761737167,26284.75,26284.75,26284.5,26284.75,4
1761737168,26284.75,26284.75,26284.75,26284.75,0
1761737169,26284.75,26284.75,26284.25,26284.25,1
1761737170,26284.25,26284.25,26284.25,26284.25,1
1761737171,26284.25,26284.25,26283.5,26284,4
1761737172,26284,26284,26283.5,26283.5,10
1761737173,26283.5,26284,26283.5,26284,3
1761737174,26284,26284.25,26284,26284.25,3
1761737175,26284.25,26284.75,26284.25,26284.25,7
1761737176,26284.25,26284.75,26284.25,26284.75,1
1761737177,26284.75,26284.75,26284,26284,5
1761737178,26284,26284.25,26284,26284.25,2
1761737179,26284.25,26284.5,26284.25,26284.5,3
1761737180,26284.5,26284.5,26284.5,26284.5,1
1761737181,26284.5,26285.25,26284,26284.25,79
1761737182,26284.25,26284.25,26284.25,26284.25,0
1761737183,26284.25,26284.5,26284,26284.5,7
1761737184,26284.5,26284.5,26284.5,26284.5,0
1761737185,26284.5,26284.75,26284,26284.75,20
1761737186,26284.75,26284.75,26284.25,26284.25,1
1761737187,26284.25,26284.25,26284.25,26284.25,0
1761737188,26284.25,26284.25,26283,26283,2
1761737189,26283,26283.5,26283,26283.5,3
1761737190,26283.5,26283.5,26283,26283,3
1761737191,26283,26283.5,26283,26283.5,2
1761737192,26283.5,26283.5,26283.5,26283.5,0
1761737193,26283.5,26283.5,26283.5,26283.5,0
1761737194,26283.5,26283.5,26283.25,26283.5,8
1761737195,26283.5,26283.5,26283.5,26283.5,1
1761737196,26283.5,26284.25,26283.5,26283.75,18
1761737197,26283.75,26283.75,26283.75,26283.75,0
1761737198,26283.75,26284.5,26283.75,26284.5,5
1761737199,26284.5,26284.75,26284.25,26284.25,11
1761737200,26284.25,26284.5,26284.25,26284.5,5
1761737201,26284.5,26284.5,26284,26284,3
1761737202,26284,26284,26284,26284,0
1761737203,26284,26284.5,26283.75,26284.5,6
1761737204,26284.5,26284.5,26284.5,26284.5,0
1761737205,26284.5,26284.5,26284.5,26284.5,6
1761737206,26284.5,26284.5,26284,26284,5
1761737207,26284,26284.25,26284,26284.25,1
1761737208,26284.25,26284.75,26284.25,26284.75,3
1761737209,26284.75,26284.75,26284.25,26284.25,1
1761737210,26284.25,26284.5,26284,26284.25,3
1761737211,26284.25,26284.5,26284.25,26284.5,2
1761737212,26284.5,26284.5,26284.5,26284.5,0
1761737213,26284.5,26284.75,26284.25,26284.75,16
1761737214,26284.75,26284.75,26284.75,26284.75,2
1761737215,26284.75,26284.75,26284.25,26284.25,1
1761737216,26284.25,26284.25,26284.25,26284.25,0
1761737217,26284.25,26284.25,26284,26284.25,7
1761737218,26284.25,26285,26284,26285,7
1761737219,26285,26285,26285,26285,3
1761737220,26285,26285,26284.75,26284.75,5
1761737221,26284.75,26284.75,26284.75,26284.75,0
1761737222,26284.75,26285.5,26284.75,26285.25,14
1761737223,26285.25,26285.5,26284.75,26285.25,4
1761737224,26285.25,26285.25,26284.75,26284.75,1
1761737225,26284.75,26285.25,26284.5,26285,7
1761737226,26285,26285.75,26284.75,26285.75,3
1761737227,26285.75,26285.75,26285.5,26285.75,7
1761737228,26285.75,26286.25,26285.75,26286,29
1761737229,26286,26286,26285.25,26285.75,6
1761737230,26285.75,26285.75,26285.25,26285.25,3
1761737231,26285.25,26285.25,26284.25,26284.75,12
1761737232,26284.75,26284.75,26283.75,26284.25,22
1761737233,26284.25,26284.75,26284.25,26284.75,4
1761737234,26284.75,26284.75,26284.75,26284.75,0
1761737235,26284.75,26284.75,26284.5,26284.5,1
1761737236,26284.5,26285.25,26284.5,26285.25,1
1761737237,26285.25,26285.25,26285,26285,4
1761737238,26285,26285.5,26285,26285.5,4
1761737239,26285.5,26285.5,26285.5,26285.5,0
1761737240,26285.5,26285.5,26284.5,26284.5,1
1761737241,26284.5,26285,26284.5,26285,1
1761737242,26285,26285,26284.5,26284.5,4
1761737243,26284.5,26284.5,26284.5,26284.5,3
1761737244,26284.5,26284.75,26284.5,26284.5,4
1761737245,26284.5,26285.25,26284.5,26285.25,1
1761737246,26285.25,26285.25,26285.25,26285.25,1
1761737247,26285.25,26285.25,26285.25,26285.25,0
1761737248,26285.25,26285.75,26285.25,26285.25,6
1761737249,26285.25,26286.25,26285.25,26286.25,13
1761737250,26286.25,26286.25,26286.25,26286.25,5
1761737251,26286.25,26286.25,26286.25,26286.25,3
1761737252,26286.25,26287,26286,26286.5,32
1761737253,26286.5,26287,26286.5,26287,14
1761737254,26287,26288,26287,26287.75,41
1761737255,26287.75,26288.25,26287.5,26288.25,18
1761737256,26288.25,26288.25,26287.5,26287.75,14
1761737257,26287.75,26289.25,26287.5,26287.75,197
1761737258,26287.75,26288,26287,26287,13
1761737259,26287,26287.25,26286.25,26286.25,23
1761737260,26286.25,26286.75,26286.25,26286.75,1
1761737261,26286.75,26287,26286.5,26286.5,2
1761737262,26286.5,26286.5,26286.25,26286.25,2
1761737263,26286.25,26286.75,26286.25,26286.75,3
