time,open,high,low,close,volume
1759967623,25382.25,25382.25,25382.25,25382.25,1
1759967624,25382.25,25382.25,25381.75,25382.25,16
1759967636,25382.5,25382.5,25382.5,25382.5,1
1759967638,25382.5,25382.5,25382.0,25382.0,6
1759967639,25382.0,25382.25,25381.75,25381.75,5
1759967640,25381.75,25381.75,25381.75,25381.75,0
1759967641,25381.75,25381.75,25381.75,25381.75,0
1759967642,25381.75,25381.75,25381.25,25381.25,10
1759967643,25381.25,25381.25,25381.25,25381.25,0
1759967644,25381.25,25381.25,25381.25,25381.25,0
1759967645,25381.25,25381.5,25381.25,25381.5,1
1759967646,25381.5,25381.5,25381.25,25381.25,1
1759967647,25381.25,25381.75,25381.25,25381.5,2
1759967648,25381.5,25381.5,25381.0,25381.0,13
1759967649,25381.0,25381.0,25381.0,25381.0,1
1759967650,25381.0,25381.5,25381.0,25381.0,2
1759967651,25381.0,25381.25,25381.0,25381.25,2
1759967652,25381.25,25381.25,25381.0,25381.0,7
1759967653,25381.0,25381.75,25381.0,25381.75,1
1759967654,25381.75,25381.75,25381.5,25381.5,1
1759967655,25381.5,25381.75,25381.5,25381.75,1
1759967656,25381.75,25382.75,25381.75,25382.5,6
1759967657,25382.5,25382.5,25382.5,25382.5,0
1759967658,25382.5,25382.5,25382.5,25382.5,0
1759967659,25382.5,25382.5,25381.25,25381.75,14
1759967660,25381.75,25381.75,25381.75,25381.75,0
1759967661,25381.75,25381.75,25381.0,25381.5,3
1759967662,25381.5,25381.5,25381.5,25381.5,0
1759967663,25381.5,25381.5,25381.5,25381.5,0
1759967664,25381.5,25381.5,25381.5,25381.5,0
1759967665,25381.5,25381.5,25381.25,25381.25,1
1759967666,25381.25,25381.25,25381.25,25381.25,0
1759967667,25381.25,25381.25,25381.25,25381.25,0
1759967668,25381.25,25381.25,25381.0,25381.0,1
1759967669,25381.0,25381.0,25381.0,25381.0,1
1759967670,25381.0,25381.0,25381.0,25381.0,0
1759967671,25381.0,25381.0,25381.0,25381.0,1
