time,open,high,low,close,volume
1761165482,25040.25,25040.5,25039.75,25040,9
1761165483,25040,25040.25,25040,25040.25,10
1761165484,25040.25,25040.75,25040.25,25040.5,3
1761165485,25040.5,25040.5,25040,25040,1
1761165486,25040,25040,25040,25040,0
1761165487,25040,25040.75,25040,25040.75,5
1761165488,25040.75,25041,25040.25,25040.25,15
1761165489,25040.25,25041,25040.25,25040.5,4
1761165490,25040.5,25040.5,25040.5,25040.5,0
1761165491,25040.5,25040.75,25040.25,25040.75,2
1761165492,25040.75,25040.75,25040.5,25040.75,2
1761165493,25040.75,25041.75,25040.75,25041.75,10
1761165494,25041.75,25042.25,25041.5,25042.25,3
1761165495,25042.25,25042.25,25041.75,25042,6
1761165496,25042,25042.25,25041.75,25041.75,6
1761165497,25041.75,25042.25,25041.75,25042.25,11
1761165498,25042.25,25042.5,25041.25,25041.5,21
1761165499,25041.5,25041.5,25039.75,25040.5,14
1761165500,25040.5,25041,25040.5,25040.75,5
1761165501,25040.75,25041,25040.5,25040.75,4
1761165502,25040.75,25040.75,25040.5,25040.75,3
1761165503,25040.75,25040.75,25040.25,25040.25,1
1761165504,25040.25,25040.25,25040.25,25040.25,0
1761165505,25040.25,25040.25,25039.75,25039.75,1
1761165506,25039.75,25040.25,25039.75,25040.25,2
1761165507,25040.25,25040.5,25040.25,25040.25,3
1761165508,25040.25,25040.75,25040.25,25040.75,4
1761165509,25040.75,25040.75,25040.75,25040.75,0
1761165510,25040.75,25040.75,25039.75,25040.25,6
1761165511,25040.25,25040.25,25040.25,25040.25,0
1761165512,25040.25,25040.25,25040.25,25040.25,2
1761165513,25040.25,25040.25,25040,25040,8
1761165514,25040,25040,25040,25040,2
1761165515,25040,25040.5,25040,25040.5,2
1761165516,25040.5,25040.5,25039.75,25040.25,7
1761165517,25040.25,25040.25,25039.75,25039.75,1
1761165518,25039.75,25040,25039.75,25040,3
1761165519,25040,25040,25040,25040,0
1761165520,25040,25040,25040,25040,0
1761165521,25040,25040,25040,25040,2
1761165522,25040,25040,25039.75,25039.75,1
1761165523,25039.75,25039.75,25038.5,25038.5,8
1761165524,25038.5,25040.5,25038.5,25040.5,21
1761165525,25040.5,25040.5,25040,25040.25,3
1761165526,25040.25,25040.25,25040.25,25040.25,0
1761165527,25040.25,25040.75,25040.25,25040.75,2
1761165528,25040.75,25041,25040.75,25041,1
1761165529,25041,25041,25040.5,25040.5,1
1761165530,25040.5,25040.5,25040.5,25040.5,0
1761165531,25040.5,25041,25040.5,25041,6
1761165532,25041,25041,25041,25041,0
1761165533,25041,25041,25041,25041,1
1761165534,25041,25041,25040.5,25040.5,2
1761165535,25040.5,25040.5,25040.5,25040.5,0
1761165536,25040.5,25041.25,25040.5,25041.25,1
1761165537,25041.25,25041.5,25041.25,25041.5,1
1761165538,25041.5,25041.5,25041.5,25041.5,0
1761165539,25041.5,25041.5,25041,25041.5,11
1761165540,25041.5,25041.75,25041.5,25041.75,1
1761165541,25041.75,25041.75,25041.25,25041.25,3
1761165542,25041.25,25041.25,25041.25,25041.25,2
1761165543,25041.25,25041.25,25041.25,25041.25,1
1761165544,25041.25,25042,25041.25,25042,3
1761165545,25042,25042,25042,25042,0
1761165546,25042,25042.25,25041.75,25042.25,7
1761165547,25042.25,25042.5,25042.25,25042.5,3
1761165548,25042.5,25042.5,25042.5,25042.5,0
1761165549,25042.5,25042.75,25042,25042,5
1761165550,25042,25042.25,25042,25042.25,2
1761165551,25042.25,25042.25,25041.75,25041.75,1
1761165552,25041.75,25042,25041.75,25042,2
1761165553,25042,25042,25042,25042,2
1761165554,25042,25042,25041.75,25041.75,1
1761165555,25041.75,25041.75,25041.25,25041.5,5
1761165556,25041.5,25041.75,25041.5,25041.75,1
1761165557,25041.75,25041.75,25041,25041.5,6
1761165558,25041.5,25041.5,25041,25041,4
1761165559,25041,25041,25041,25041,0
1761165560,25041,25041.75,25041,25041.75,2
1761165561,25041.75,25041.75,25041.25,25041.75,5
1761165562,25041.75,25042,25041.75,25042,2
1761165563,25042,25042,25041.75,25041.75,1
1761165564,25041.75,25042,25041.75,25042,1
1761165565,25042,25042,25041.5,25042,10
1761165566,25042,25042.5,25042,25042.5,5
1761165567,25042.5,25042.5,25042.5,25042.5,2
1761165568,25042.5,25042.5,25042,25042.25,15
1761165569,25042.25,25042.5,25042.25,25042.5,1
1761165570,25042.5,25042.5,25042,25042.25,5
1761165571,25042.25,25042.25,25042,25042,10
1761165572,25042,25042.25,25042,25042.25,1
1761165573,25042.25,25042.25,25041.75,25041.75,2
1761165574,25041.75,25042.5,25041.75,25042.5,5
1761165575,25042.5,25042.75,25042.5,25042.75,2
1761165576,25042.75,25043.5,25042.75,25043,10
1761165577,25043,25043,25042.75,25042.75,2
1761165578,25042.75,25043.25,25042.75,25043.25,1
1761165579,25043.25,25043.25,25042.75,25042.75,2
1761165580,25042.75,25042.75,25042.5,25042.5,3
1761165581,25042.5,25042.75,25042.5,25042.75,2
1761165582,25042.75,25042.75,25042.5,25042.5,7
1761165583,25042.5,25042.5,25042.5,25042.5,0
1761165584,25042.5,25042.5,25042.25,25042.5,4
1761165585,25042.5,25042.5,25042,25042,4
1761165586,25042,25042.25,25039.5,25039.5,28
1761165587,25039.5,25040,25039.5,25040,2
1761165588,25040,25040.25,25040,25040.25,1
1761165589,25040.25,25040.25,25039.75,25039.75,14
1761165590,25039.75,25039.75,25039.75,25039.75,0
1761165591,25039.75,25039.75,25039.75,25039.75,1
1761165592,25039.75,25040,25039.5,25039.75,4
1761165593,25039.75,25039.75,25039.75,25039.75,0
1761165594,25039.75,25039.75,25039.75,25039.75,0
1761165595,25039.75,25040.5,25039.75,25040.5,3
1761165596,25040.5,25040.5,25040.5,25040.5,0
1761165597,25040.5,25040.5,25039.75,25039.75,7
1761165598,25039.75,25039.75,25039.75,25039.75,0
1761165599,25039.75,25040.25,25039.75,25040.25,2
1761165600,25040.25,25040.25,25038.75,25038.75,18
1761165601,25038.75,25039.5,25038.5,25038.75,8
1761165602,25038.75,25039.75,25038.75,25039.25,20
1761165603,25039.25,25039.25,25039.25,25039.25,1
1761165604,25039.25,25039.75,25039.25,25039.75,2
1761165605,25039.75,25039.75,25039.75,25039.75,0
1761165606,25039.75,25040,25039.25,25039.25,3
1761165607,25039.25,25039.25,25039.25,25039.25,1
1761165608,25039.25,25039.5,25038.5,25038.5,13
1761165609,25038.5,25039.25,25038.5,25039.25,2
1761165610,25039.25,25041.25,25039.25,25040.75,20
1761165611,25040.75,25041.25,25040.25,25040.25,12
1761165612,25040.25,25040.5,25040.25,25040.5,2
1761165613,25040.5,25041,25040.5,25041,1
1761165614,25041,25041,25041,25041,0
1761165615,25041,25041.25,25040,25040.25,15
1761165616,25040.25,25040.75,25040.25,25040.25,2
1761165617,25040.25,25040.5,25040,25040,2
1761165618,25040,25040,25040,25040,0
1761165619,25040,25040,25040,25040,1
1761165620,25040,25040,25040,25040,0
1761165621,25040,25040.25,25040,25040.25,1
1761165622,25040.25,25040.25,25040.25,25040.25,0
1761165623,25040.25,25040.25,25039.25,25039.25,12
1761165624,25039.25,25039.25,25039.25,25039.25,1
1761165625,25039.25,25039.25,25037.75,25037.75,20
1761165626,25037.75,25037.75,25037.75,25037.75,0
1761165627,25037.75,25038.25,25037.75,25038.25,3
1761165628,25038.25,25038.25,25038.25,25038.25,1
1761165629,25038.25,25038.25,25037.75,25038,4
1761165630,25038,25038,25037.5,25037.5,8
1761165631,25037.5,25037.5,25037,25037.25,7
1761165632,25037.25,25037.75,25037.25,25037.75,1
1761165633,25037.75,25037.75,25036.75,25037,4
1761165634,25037,25037.25,25036.75,25036.75,14
1761165635,25036.75,25036.75,25036.75,25036.75,0
1761165636,25036.75,25036.75,25036.75,25036.75,0
1761165637,25036.75,25036.75,25036.75,25036.75,0
1761165638,25036.75,25036.75,25036.75,25036.75,0
1761165639,25036.75,25036.75,25036.75,25036.75,0
1761165640,25036.75,25037.75,25036.75,25037.75,14
1761165641,25037.75,25037.75,25037,25037.25,10
1761165642,25037.25,25037.25,25037.25,25037.25,0
1761165643,25037.25,25037.25,25037.25,25037.25,0
1761165644,25037.25,25037.25,25036.75,25036.75,4
1761165645,25036.75,25036.75,25036.75,25036.75,0
1761165646,25036.75,25037.25,25036.75,25037.25,7
1761165647,25037.25,25037.25,25037.25,25037.25,0
1761165648,25037.25,25037.25,25036.5,25036.5,5
1761165649,25036.5,25036.5,25036.25,25036.5,5
1761165650,25036.5,25037,25036.5,25037,1
1761165651,25037,25037,25037,25037,0
1761165652,25037,25037,25037,25037,0
1761165653,25037,25037,25037,25037,0
1761165654,25037,25037.25,25036.25,25036.5,8
1761165655,25036.5,25036.5,25035.5,25035.5,9
1761165656,25035.5,25035.5,25034.75,25034.75,10
1761165657,25034.75,25035,25034.75,25035,7
1761165658,25035,25035,25035,25035,0
1761165659,25035,25035.75,25035,25035.25,2
1761165660,25035.25,25035.75,25035.25,25035.5,4
1761165661,25035.5,25036.75,25035.5,25036.75,2
1761165662,25036.75,25036.75,25036.75,25036.75,0
1761165663,25036.75,25036.75,25036.75,25036.75,1
1761165664,25036.75,25037,25036.75,25037,4
1761165665,25037,25037.5,25037,25037.5,5
1761165666,25037.5,25037.5,25037.5,25037.5,0
1761165667,25037.5,25037.5,25037.25,25037.25,1
1761165668,25037.25,25037.25,25037,25037,4
1761165669,25037,25037,25037,25037,0
1761165670,25037,25037,25037,25037,0
1761165671,25037,25037.75,25037,25037.75,3
1761165672,25037.75,25038.25,25037.75,25038,9
1761165673,25038,25038,25038,25038,0
1761165674,25038,25038,25038,25038,0
1761165675,25038,25038,25037,25037,4
1761165676,25037,25037.25,25036.5,25037,4
1761165677,25037,25037,25037,25037,0
1761165678,25037,25038,25037,25038,3
1761165679,25038,25038,25037.5,25037.5,1
1761165680,25037.5,25037.5,25037.25,25037.25,1
1761165681,25037.25,25037.5,25037.25,25037.5,9
1761165682,25037.5,25037.5,25037.25,25037.25,6
1761165683,25037.25,25037.5,25037.25,25037.5,1
1761165684,25037.5,25037.5,25037.5,25037.5,1
1761165685,25037.5,25037.5,25036.5,25036.5,5
1761165686,25036.5,25036.5,25035.25,25035.25,21
1761165687,25035.25,25035.25,25035.25,25035.25,0
1761165688,25035.25,25035.25,25035.25,25035.25,0
1761165689,25035.25,25035.5,25035.25,25035.5,3
1761165690,25035.5,25036,25035.5,25036,2
1761165691,25036,25036,25036,25036,0
1761165692,25036,25036,25036,25036,2
1761165693,25036,25036.5,25036,25036.5,2
1761165694,25036.5,25036.5,25036,25036,2
1761165695,25036,25036,25035.75,25035.75,2
1761165696,25035.75,25035.75,25035.75,25035.75,0
1761165697,25035.75,25035.75,25035.75,25035.75,0
1761165698,25035.75,25036.25,25035.75,25036.25,20
1761165699,25036.25,25036.25,25036,25036,5
1761165700,25036,25036,25036,25036,0
1761165701,25036,25037,25036,25037,4
1761165702,25037,25037.5,25037,25037.5,6
1761165703,25037.5,25037.5,25037.5,25037.5,0
1761165704,25037.5,25037.75,25037.25,25037.25,4
1761165705,25037.25,25037.25,25037,25037,1
1761165706,25037,25037,25037,25037,2
1761165707,25037,25037,25037,25037,0
1761165708,25037,25037,25037,25037,0
1761165709,25037,25037,25037,25037,0
1761165710,25037,25037,25037,25037,0
1761165711,25037,25037,25037,25037,0
1761165712,25037,25037.75,25037,25037.5,2
1761165713,25037.5,25037.5,25037.5,25037.5,0
1761165714,25037.5,25037.5,25037.25,25037.5,3
1761165715,25037.5,25037.75,25037.5,25037.5,4
1761165716,25037.5,25038,25037.5,25037.75,9
1761165717,25037.75,25037.75,25037.75,25037.75,3
1761165718,25037.75,25037.75,25037.75,25037.75,0
1761165719,25037.75,25037.75,25037.75,25037.75,0
1761165720,25037.75,25038.75,25037.75,25038.75,6
1761165721,25038.75,25039.25,25038.75,25039,11
1761165722,25039,25039,25038.5,25038.5,2
1761165723,25038.5,25038.5,25038.5,25038.5,0
1761165724,25038.5,25038.5,25038.5,25038.5,0
1761165725,25038.5,25039.25,25038.5,25039.25,1
1761165726,25039.25,25039.5,25039.25,25039.5,3
1761165727,25039.5,25039.5,25039,25039,1
1761165728,25039,25039.25,25039,25039.25,1
1761165729,25039.25,25039.25,25039.25,25039.25,0
1761165730,25039.25,25039.25,25039.25,25039.25,0
1761165731,25039.25,25039.25,25039,25039,1
1761165732,25039,25039,25039,25039,0
1761165733,25039,25039,25038.75,25039,5
1761165734,25039,25039,25039,25039,0
1761165735,25039,25039,25039,25039,0
1761165736,25039,25039.25,25039,25039.25,2
1761165737,25039.25,25039.25,25039.25,25039.25,0
1761165738,25039.25,25039.5,25039.25,25039.25,3
1761165739,25039.25,25039.25,25039.25,25039.25,0
1761165740,25039.25,25039.5,25039.25,25039.5,1
1761165741,25039.5,25040.25,25039.5,25040.25,5
1761165742,25040.25,25040.25,25040.25,25040.25,0
1761165743,25040.25,25040.25,25039.5,25039.5,3
1761165744,25039.5,25039.75,25039.25,25039.25,5
1761165745,25039.25,25039.25,25039.25,25039.25,0
1761165746,25039.25,25039.25,25039.25,25039.25,0
1761165747,25039.25,25039.5,25039.25,25039.25,5
1761165748,25039.25,25039.25,25039.25,25039.25,0
1761165749,25039.25,25039.25,25039.25,25039.25,0
1761165750,25039.25,25039.25,25039.25,25039.25,0
1761165751,25039.25,25039.25,25039.25,25039.25,0
1761165752,25039.25,25039.25,25039.25,25039.25,0
1761165753,25039.25,25039.25,25039.25,25039.25,0
1761165754,25039.25,25039.25,25039.25,25039.25,1
1761165755,25039.25,25039.75,25039,25039.75,11
1761165756,25039.75,25039.75,25039.75,25039.75,0
1761165757,25039.75,25039.75,25039.75,25039.75,0
1761165758,25039.75,25039.75,25039.5,25039.5,1
1761165759,25039.5,25039.5,25039.5,25039.5,0
1761165760,25039.5,25039.5,25039.5,25039.5,0
1761165761,25039.5,25039.5,25039.5,25039.5,0
1761165762,25039.5,25042.25,25039.5,25042,34
1761165763,25042,25042.75,25042,25042.75,6
1761165764,25042.75,25042.75,25042.75,25042.75,0
1761165765,25042.75,25042.75,25042.25,25042.25,1
1761165766,25042.25,25042.25,25041.75,25041.75,3
1761165767,25041.75,25041.75,25041.75,25041.75,4
1761165768,25041.75,25042,25041.75,25042,2
1761165769,25042,25042,25041.75,25041.75,3
1761165770,25041.75,25042.5,25041.75,25042.25,25
1761165771,25042.25,25042.25,25042.25,25042.25,1
1761165772,25042.25,25042.25,25042.25,25042.25,0
1761165773,25042.25,25042.5,25042.25,25042.5,2
1761165774,25042.5,25042.75,25042.5,25042.75,3
1761165775,25042.75,25042.75,25042.75,25042.75,0
1761165776,25042.75,25042.75,25042.5,25042.5,2
1761165777,25042.5,25042.5,25042,25042,5
1761165778,25042,25042.25,25042,25042.25,3
1761165779,25042.25,25042.25,25042,25042,5
1761165780,25042,25042,25042,25042,0
1761165781,25042,25042,25041.75,25041.75,2
1761165782,25041.75,25041.75,25041.75,25041.75,0
1761165783,25041.75,25041.75,25041.75,25041.75,0
1761165784,25041.75,25041.75,25041.25,25041.25,2
1761165785,25041.25,25041.25,25041.25,25041.25,0
1761165786,25041.25,25041.25,25041.25,25041.25,0
1761165787,25041.25,25041.25,25041.25,25041.25,0
1761165788,25041.25,25041.5,25041.25,25041.5,1
1761165789,25041.5,25041.5,25041.25,25041.5,4
1761165790,25041.5,25041.75,25041.5,25041.75,3
1761165791,25041.75,25041.75,25041.75,25041.75,0
1761165792,25041.75,25041.75,25041.5,25041.5,1
1761165793,25041.5,25042,25041.5,25042,5
1761165794,25042,25042,25042,25042,0
1761165795,25042,25042,25042,25042,1
1761165796,25042,25042,25042,25042,1
1761165797,25042,25042,25042,25042,0
1761165798,25042,25042,25041.75,25041.75,1
1761165799,25041.75,25041.75,25041.75,25041.75,0
1761165800,25041.75,25042.5,25041.75,25042.5,2
1761165801,25042.5,25043.25,25042.5,25043,8
1761165802,25043,25043,25042.75,25042.75,3
1761165803,25042.75,25044,25042.75,25043.5,41
1761165804,25043.5,25044,25043.5,25044,3
1761165805,25044,25044.25,25044,25044.25,2
1761165806,25044.25,25044.5,25044,25044.5,7
1761165807,25044.5,25044.5,25044,25044.5,4
1761165808,25044.5,25044.5,25044,25044,3
1761165809,25044,25044.25,25044,25044.25,2
1761165810,25044.25,25044.25,25044,25044.25,4
1761165811,25044.25,25044.25,25043.75,25043.75,1
1761165812,25043.75,25044,25043.75,25044,1
1761165813,25044,25045,25043.75,25044.25,31
1761165814,25044.25,25044.25,25044.25,25044.25,0
1761165815,25044.25,25044.25,25044.25,25044.25,0
1761165816,25044.25,25044.25,25044.25,25044.25,0
1761165817,25044.25,25044.25,25044.25,25044.25,0
1761165818,25044.25,25044.25,25042.25,25042.25,29
1761165819,25042.25,25042.5,25042.25,25042.5,2
1761165820,25042.5,25042.5,25042.5,25042.5,0
1761165821,25042.5,25042.5,25042.25,25042.25,5
1761165822,25042.25,25042.25,25042.25,25042.25,0
1761165823,25042.25,25042.25,25042.25,25042.25,1
1761165824,25042.25,25042.25,25041.75,25041.75,3
1761165825,25041.75,25041.75,25041.75,25041.75,0
1761165826,25041.75,25041.75,25041.5,25041.5,1
1761165827,25041.5,25042,25041.5,25042,2
1761165828,25042,25042,25042,25042,0
1761165829,25042,25042,25042,25042,0
1761165830,25042,25042,25041.75,25041.75,1
1761165831,25041.75,25041.75,25040.75,25040.75,15
1761165832,25040.75,25041.25,25040.75,25041.25,4
1761165833,25041.25,25041.5,25041.25,25041.5,1
1761165834,25041.5,25041.5,25035,25036,109
1761165835,25036,25036.25,25035.75,25036,7
1761165836,25036,25037.5,25036,25037.5,4
1761165837,25037.5,25037.75,25037.5,25037.75,1
1761165838,25037.75,25037.75,25036.5,25037,6
1761165839,25037,25038.25,25037,25038.25,23
1761165840,25038.25,25039.25,25038.25,25039.25,8
1761165841,25039.25,25039.25,25039,25039.25,3
1761165842,25039.25,25040,25039.25,25039.75,6
1761165843,25039.75,25040.25,25039.75,25040.25,4
1761165844,25040.25,25041,25040.25,25040.5,12
