time,open,high,low,close,volume
1761679655,26221.25,26221.5,26221.25,26221.5,11
1761679656,26221.5,26222.5,26221,26222.5,25
1761679657,26222.5,26223,26222.5,26223,26
1761679658,26223,26224.25,26222.75,26223.75,80
1761679659,26223.75,26224.25,26223.25,26223.5,71
1761679660,26223.5,26223.5,26223,26223.25,29
1761679661,26223.25,26223.25,26222,26222.25,72
1761679662,26222.25,26223.25,26222.25,26222.25,17
1761679663,26222.25,26222.75,26222.25,26222.25,13
1761679664,26222.25,26223,26221.75,26222.5,34
1761679665,26222.5,26222.5,26222,26222,25
1761679666,26222,26222.75,26222,26222.25,15
1761679667,26222.25,26222.5,26222,26222.25,14
1761679668,26222.25,26222.75,26222.25,26222.75,16
1761679669,26222.75,26223.25,26222.75,26222.75,23
1761679670,26222.75,26223,26222.75,26223,10
1761679671,26223,26223,26222.75,26223,22
1761679672,26223,26223,26222.75,26222.75,19
1761679673,26222.75,26224.25,26222.75,26224,33
1761679674,26224,26224,26223.5,26223.5,46
1761679675,26223.5,26223.75,26223.5,26223.5,13
1761679676,26223.5,26223.75,26223,26223,18
1761679677,26223,26223.5,26222.75,26223,17
1761679678,26223,26223,26222.25,26222.5,39
1761679679,26222.5,26222.5,26222,26222,18
1761679680,26222,26222,26221.25,26221.5,53
1761679681,26221.5,26222,26221,26221,27
1761679682,26221,26221.25,26220.5,26220.5,57
1761679683,26220.5,26223.5,26220.5,26223.5,36
1761679684,26223.5,26224.25,26223,26224,34
1761679685,26224,26225.75,26224,26224.5,108
1761679686,26224.5,26225.5,26223.75,26224.75,126
1761679687,26224.75,26224.75,26224,26224.25,25
1761679688,26224.25,26226.25,26224.25,26226,121
1761679689,26226,26226.5,26225.75,26226,65
1761679690,26226,26226,26225.5,26226,45
1761679691,26226,26226,26223,26223.75,168
1761679692,26223.75,26224.25,26222.25,26222.75,120
1761679693,26222.75,26225.25,26222.75,26225.25,138
1761679694,26225.25,26225.25,26223.75,26223.75,20
1761679695,26223.75,26224.25,26223.5,26224,46
1761679696,26224,26224.5,26223.5,26224.5,26
1761679697,26224.5,26224.5,26224,26224.25,29
1761679698,26224.25,26224.25,26223.5,26223.75,25
1761679699,26223.75,26224.75,26223.5,26224.5,38
1761679700,26224.5,26225.5,26224.25,26224.75,60
1761679701,26224.75,26225.25,26224.75,26225.25,30
1761679702,26225.25,26225.25,26224.75,26224.75,19
1761679703,26224.75,26225.25,26224.75,26225,34
1761679704,26225,26225.5,26225,26225,15
1761679705,26225,26225.75,26225,26225.5,20
1761679706,26225.5,26225.75,26225.25,26225.25,9
1761679707,26225.25,26226.75,26225.25,26226.25,70
1761679708,26226.25,26226.5,26225.75,26226,25
1761679709,26226,26226.25,26225.75,26226.25,19
1761679710,26226.25,26227,26226,26227,34
1761679711,26227,26227,26226.25,26227,20
1761679712,26227,26228.25,26226.25,26228.25,109
1761679713,26228.25,26228.75,26227.5,26227.5,112
1761679714,26227.5,26228,26227.5,26228,49
1761679715,26228,26228,26227.75,26227.75,10
1761679716,26227.75,26229,26227.75,26228,57
1761679717,26228,26229.5,26228,26229.25,101
1761679718,26229.25,26230,26229,26230,106
1761679719,26230,26231,26229.25,26229.5,121
1761679720,26229.5,26229.75,26228.75,26228.75,65
1761679721,26228.75,26229.75,26228.75,26229,59
1761679722,26229,26229.25,26228.75,26228.75,12
1761679723,26228.75,26229,26228.25,26228.5,33
1761679724,26228.5,26229.75,26228.5,26229.5,50
1761679725,26229.5,26229.75,26229.25,26229.5,27
1761679726,26229.5,26230.25,26229.5,26230,21
1761679727,26230,26230.25,26229.75,26230,34
1761679728,26230,26230.75,26229.5,26230,47
1761679729,26230,26230.25,26229.25,26229.25,38
1761679730,26229.25,26230,26229.25,26229.5,15
1761679731,26229.5,26229.5,26228.5,26229,110
1761679732,26229,26229,26228.25,26228.5,21
1761679733,26228.5,26229,26227.75,26228.5,78
1761679734,26228.5,26228.75,26228.25,26228.5,13
1761679735,26228.5,26228.5,26227.5,26228,44
1761679736,26228,26228.25,26227.5,26228,41
1761679737,26228,26228.5,26228,26228,9
1761679738,26228,26228.75,26228,26228.5,18
1761679739,26228.5,26228.5,26227.75,26228,30
1761679740,26228,26228.25,26226.5,26227.25,98
1761679741,26227.25,26227.25,26226,26226.25,92
1761679742,26226.25,26226.75,26226,26226,36
1761679743,26226,26227.5,26226,26227,55
1761679744,26227,26229.25,26227,26228.5,82
1761679745,26228.5,26228.5,26227.75,26227.75,18
1761679746,26227.75,26228,26227.5,26228,27
1761679747,26228,26228,26227.5,26227.75,18
1761679748,26227.75,26228,26227.5,26227.5,14
1761679749,26227.5,26228,26227,26227,16
1761679750,26227,26227.5,26227,26227,13
1761679751,26227,26228.25,26227,26228.25,21
1761679752,26228.25,26228.5,26228.25,26228.5,26
1761679753,26228.5,26229,26228.25,26228.75,32
1761679754,26228.75,26228.75,26228.25,26228.25,12
1761679755,26228.25,26228.75,26228,26228.75,14
1761679756,26228.75,26228.75,26228,26228.5,18
1761679757,26228.5,26228.75,26227.75,26227.75,24
1761679758,26227.75,26228.5,26227.75,26228,12
1761679759,26228,26228.75,26228,26228.75,31
1761679760,26228.75,26228.75,26228,26228,7
1761679761,26228,26228,26227.75,26227.75,7
1761679762,26227.75,26227.75,26227.25,26227.25,7
1761679763,26227.25,26228.25,26227.25,26228.25,12
1761679764,26228.25,26228.25,26227.75,26227.75,11
1761679765,26227.75,26228,26227.5,26228,10
1761679766,26228,26228,26227.5,26227.75,4
1761679767,26227.75,26228.25,26227.75,26228,13
1761679768,26228,26228,26225.5,26226,71
1761679769,26226,26226.75,26226,26226.5,40
1761679770,26226.5,26227.75,26226.25,26227.25,41
1761679771,26227.25,26227.25,26227,26227.25,7
1761679772,26227.25,26227.75,26227.25,26227.25,26
1761679773,26227.25,26227.5,26227,26227.5,18
1761679774,26227.5,26228.25,26227.5,26228,8
1761679775,26228,26229.25,26228,26229,34
1761679776,26229,26229.25,26229,26229.25,4
1761679777,26229.25,26229.5,26229,26229.25,8
1761679778,26229.25,26229.25,26228.75,26228.75,14
1761679779,26228.75,26228.75,26228.25,26228.5,34
1761679780,26228.5,26228.5,26227.75,26228.5,19
1761679781,26228.5,26228.75,26228.5,26228.75,4
1761679782,26228.75,26228.75,26227.75,26228.25,19
1761679783,26228.25,26228.5,26228,26228.5,18
1761679784,26228.5,26228.5,26227.75,26227.75,1
1761679785,26227.75,26227.75,26227.25,26227.5,24
1761679786,26227.5,26227.5,26226.5,26226.75,11
1761679787,26226.75,26226.75,26226.25,26226.25,10
1761679788,26226.25,26226.5,26226.25,26226.5,10
1761679789,26226.5,26226.75,26225.25,26226,45
1761679790,26226,26226.5,26225.75,26225.75,16
1761679791,26225.75,26226,26225.75,26226,9
1761679792,26226,26226,26225.5,26225.75,8
1761679793,26225.75,26225.75,26225.5,26225.75,5
1761679794,26225.75,26226.25,26225.75,26226.25,4
1761679795,26226.25,26226.25,26225.75,26225.75,13
1761679796,26225.75,26226.5,26225.5,26226,59
1761679797,26226,26226,26225.5,26226,18
1761679798,26226,26226,26225.5,26225.5,4
1761679799,26225.5,26226.25,26225.25,26226.25,142
1761679800,26226.25,26227,26224,26224.5,112
1761679801,26224.5,26224.5,26224,26224.5,75
1761679802,26224.5,26225,26224,26224,87
1761679803,26224,26224.75,26223.75,26223.75,32
1761679804,26223.75,26224.5,26221.5,26222.5,220
1761679805,26222.5,26222.75,26221.25,26222.25,57
1761679806,26222.25,26222.5,26221.5,26222.5,67
1761679807,26222.5,26223.25,26222.5,26222.5,45
1761679808,26222.5,26223,26222.5,26222.5,43
1761679809,26222.5,26223,26222.5,26223,34
1761679810,26223,26223.75,26222.5,26223.75,14
1761679811,26223.75,26224,26223.5,26223.75,8
1761679812,26223.75,26223.75,26222.75,26222.75,18
1761679813,26222.75,26223.25,26222.5,26222.75,24
1761679814,26222.75,26222.75,26222.5,26222.5,6
1761679815,26222.5,26223,26222.5,26222.75,16
1761679816,26222.75,26223.25,26222.25,26222.5,29
1761679817,26222.5,26222.5,26221.25,26221.25,31
1761679818,26221.25,26221.5,26221,26221.25,34
1761679819,26221.25,26221.75,26220.75,26221.25,85
1761679820,26221.25,26222.25,26221.25,26221.5,36
1761679821,26221.5,26222,26221.5,26221.75,42
1761679822,26221.75,26221.75,26220.25,26220.5,68
1761679823,26220.5,26220.75,26220.25,26220.75,37
1761679824,26220.75,26221.25,26220.25,26220.75,59
1761679825,26220.75,26220.75,26219.75,26220.25,53
1761679826,26220.25,26220.25,26220,26220,23
1761679827,26220,26220.5,26220,26220.25,31
1761679828,26220.25,26220.5,26220,26220,9
1761679829,26220,26221,26219.75,26220.25,37
1761679830,26220.25,26221,26220,26220.5,49
1761679831,26220.5,26221.25,26220.5,26220.75,17
1761679832,26220.75,26220.75,26220.25,26220.25,12
1761679833,26220.25,26220.75,26220.25,26220.25,12
1761679834,26220.25,26220.5,26220.25,26220.5,3
1761679835,26220.5,26220.5,26219,26219,52
1761679836,26219,26220.25,26219,26220.25,26
1761679837,26220.25,26221.5,26219.75,26221.25,35
1761679838,26221.25,26221.5,26220,26221.25,48
1761679839,26221.25,26221.5,26220.25,26220.5,35
1761679840,26220.5,26220.75,26220,26220,31
1761679841,26220,26220.25,26219.75,26219.75,8
1761679842,26219.75,26219.75,26219.5,26219.75,11
1761679843,26219.75,26220.25,26219.5,26219.75,20
1761679844,26219.75,26220.25,26219.75,26220.25,20
1761679845,26220.25,26220.25,26219,26219,62
1761679846,26219,26219.75,26219,26219.5,22
1761679847,26219.5,26219.5,26219,26219.25,18
1761679848,26219.25,26219.75,26219.25,26219.75,6
1761679849,26219.75,26219.75,26219.5,26219.75,13
1761679850,26219.75,26220.5,26219.75,26220.25,14
1761679851,26220.25,26220.25,26219.25,26219.25,37
1761679852,26219.25,26220.25,26219.25,26220.25,6
1761679853,26220.25,26220.75,26220,26220.5,30
1761679854,26220.5,26220.75,26220,26220.5,51
1761679855,26220.5,26220.75,26220.25,26220.5,11
1761679856,26220.5,26220.75,26220,26220,11
1761679857,26220,26220.25,26219.75,26220,13
1761679858,26220,26220,26219.25,26219.75,24
1761679859,26219.75,26220,26219.5,26219.5,13
1761679860,26219.5,26220.25,26219,26219.5,49
1761679861,26219.5,26220,26219.25,26219.25,32
1761679862,26219.25,26220,26219,26219,25
1761679863,26219,26220.5,26219,26220.5,31
1761679864,26220.5,26220.5,26220,26220.25,4
1761679865,26220.25,26221,26220.25,26220.75,52
1761679866,26220.75,26222.5,26220.75,26222.25,44
1761679867,26222.25,26222.5,26222,26222.25,13
1761679868,26222.25,26222.75,26221.75,26222,43
1761679869,26222,26222,26221.5,26222,23
1761679870,26222,26222.25,26221.75,26221.75,13
1761679871,26221.75,26222.5,26221.75,26222,19
1761679872,26222,26222.25,26221.75,26222.25,14
1761679873,26222.25,26222.25,26221.5,26221.5,9
1761679874,26221.5,26221.75,26221.25,26221.5,19
1761679875,26221.5,26221.75,26221.25,26221.75,5
1761679876,26221.75,26221.75,26221.5,26221.5,12
1761679877,26221.5,26221.75,26221.5,26221.5,22
1761679878,26221.5,26222,26221.5,26221.75,4
1761679879,26221.75,26222.25,26221.75,26222.25,5
1761679880,26222.25,26222.25,26222,26222,3
1761679881,26222,26222,26221,26221.25,26
1761679882,26221.25,26222,26221.25,26221.75,12
1761679883,26221.75,26221.75,26221.25,26221.25,14
1761679884,26221.25,26221.25,26220.5,26220.5,3
1761679885,26220.5,26221.75,26220.5,26220.75,71
1761679886,26220.75,26221,26220.75,26220.75,2
1761679887,26220.75,26221.5,26220.75,26221.5,7
1761679888,26221.5,26221.5,26221.25,26221.25,3
1761679889,26221.25,26221.25,26220.25,26220.5,12
1761679890,26220.5,26220.75,26220.25,26220.5,15
1761679891,26220.5,26221.25,26220.5,26221,9
1761679892,26221,26221,26220.75,26221,4
1761679893,26221,26221,26219.5,26219.5,16
1761679894,26219.5,26220.25,26219.5,26220.25,8
1761679895,26220.25,26220.25,26219.5,26219.5,9
1761679896,26219.5,26219.5,26218.25,26218.25,42
1761679897,26218.25,26218.75,26218.25,26218.5,15
1761679898,26218.5,26219.5,26218,26219.5,77
1761679899,26219.5,26220,26219.5,26220,15
1761679900,26220,26220,26219.5,26220,5
1761679901,26220,26220.5,26220,26220.25,11
1761679902,26220.25,26221,26220.25,26220.75,14
1761679903,26220.75,26220.75,26219.75,26219.75,27
1761679904,26219.75,26220.25,26219.75,26220.25,28
1761679905,26220.25,26220.75,26220.25,26220.75,1
1761679906,26220.75,26220.75,26220.5,26220.75,6
1761679907,26220.75,26221,26220.5,26220.5,16
1761679908,26220.5,26221,26220.5,26220.5,33
1761679909,26220.5,26221,26220.5,26221,13
1761679910,26221,26221,26220.75,26220.75,4
1761679911,26220.75,26221,26220.75,26220.75,3
1761679912,26220.75,26221.25,26220.75,26221.25,4
1761679913,26221.25,26221.25,26220.5,26220.5,9
1761679914,26220.5,26221,26220.5,26221,17
1761679915,26221,26221,26220,26220,18
1761679916,26220,26220,26220,26220,6
1761679917,26220,26220,26219.5,26219.5,17
1761679918,26219.5,26220,26219.5,26220,2
1761679919,26220,26220,26219.5,26219.5,24
1761679920,26219.5,26219.5,26219,26219.25,8
1761679921,26219.25,26219.5,26218.75,26219.5,27
1761679922,26219.5,26219.5,26218.75,26219,5
1761679923,26219,26219.25,26219,26219,12
1761679924,26219,26219.25,26217.25,26218,171
1761679925,26218,26218.5,26218,26218.5,18
1761679926,26218.5,26220.5,26218.5,26219.5,133
1761679927,26219.5,26219.5,26219,26219.25,5
1761679928,26219.25,26219.5,26218.75,26219,25
1761679929,26219,26219.5,26218.75,26219.25,6
1761679930,26219.25,26219.75,26219,26219,25
1761679931,26219,26219.5,26219,26219,35
1761679932,26219,26219.75,26219,26219.75,5
1761679933,26219.75,26220.25,26219.5,26220.25,7
1761679934,26220.25,26221,26220,26220.25,40
1761679935,26220.25,26221,26220.25,26220.5,5
1761679936,26220.5,26221,26220.25,26220.75,8
1761679937,26220.75,26222,26220.75,26221.75,22
1761679938,26221.75,26221.75,26221,26221,29
1761679939,26221,26221.5,26221,26221.25,2
1761679940,26221.25,26222.25,26221.25,26222.25,26
1761679941,26222.25,26224,26222.25,26224,102
1761679942,26224,26225,26224,26224.75,71
1761679943,26224.75,26225.75,26224.75,26225.5,73
1761679944,26225.5,26225.5,26224.25,26224.75,36
1761679945,26224.75,26224.75,26223.75,26224.25,26
1761679946,26224.25,26224.5,26223.75,26224.25,17
1761679947,26224.25,26224.75,26224,26224.5,24
1761679948,26224.5,26225.75,26224.5,26225.75,13
1761679949,26225.75,26226.75,26225,26226.5,85
1761679950,26226.5,26227.25,26226.5,26227.25,31
1761679951,26227.25,26228,26227,26227.25,57
1761679952,26227.25,26227.75,26227,26227.75,28
1761679953,26227.75,26227.75,26227.25,26227.75,23
1761679954,26227.75,26228,26227,26227,47
1761679955,26227,26227,26226.25,26226.5,34
1761679956,26226.5,26227.25,26226.25,26226.75,22
1761679957,26226.75,26227,26226.75,26226.75,5
1761679958,26226.75,26227.25,26226.25,26226.75,45
1761679959,26226.75,26227,26226.5,26226.75,29
1761679960,26226.75,26226.75,26226.25,26226.25,1
1761679961,26226.25,26226.25,26225.25,26225.75,26
1761679962,26225.75,26226.25,26225.5,26226.25,20
1761679963,26226.25,26226.25,26225.75,26226,5
1761679964,26226,26226.5,26226,26226.25,7
1761679965,26226.25,26226.75,26226.25,26226.25,16
1761679966,26226.25,26226.75,26226.25,26226.75,14
1761679967,26226.75,26226.75,26226,26226.25,16
1761679968,26226.25,26227,26226.25,26226.5,36
1761679969,26226.5,26226.5,26226.25,26226.25,7
1761679970,26226.25,26227,26226.25,26226.5,7
1761679971,26226.5,26227,26226.25,26226.25,15
1761679972,26226.25,26226.5,26226,26226,8
1761679973,26226,26226.5,26225.75,26226.5,21
1761679974,26226.5,26226.5,26225.5,26225.75,32
1761679975,26225.75,26226.25,26225.75,26226.25,11
1761679976,26226.25,26226.5,26226,26226,39
1761679977,26226,26226.25,26226,26226.25,6
1761679978,26226.25,26226.5,26226,26226.5,7
1761679979,26226.5,26226.5,26226,26226.25,16
1761679980,26226.25,26226.75,26226.25,26226.75,19
1761679981,26226.75,26226.75,26226.25,26226.5,17
1761679982,26226.5,26226.5,26225.5,26225.75,4
1761679983,26225.75,26226.25,26225.75,26226.25,16
1761679984,26226.25,26226.25,26225.75,26225.75,8
1761679985,26225.75,26225.75,26224.75,26225.5,26
1761679986,26225.5,26225.75,26224.25,26225,80
1761679987,26225,26226.25,26225,26226.25,13
1761679988,26226.25,26226.25,26225.25,26225.25,17
1761679989,26225.25,26225.25,26224.75,26225,13
1761679990,26225,26225,26225,26225,0
1761679991,26225,26225.25,26224.75,26224.75,30
1761679992,26224.75,26225.25,26224.5,26225,28
1761679993,26225,26225.5,26224.75,26225.5,6
1761679994,26225.5,26225.5,26225,26225.5,3
1761679995,26225.5,26225.5,26224.5,26224.75,26
1761679996,26224.75,26225,26224.75,26224.75,2
1761679997,26224.75,26225,26224.25,26224.5,24
1761679998,26224.5,26224.75,26223.5,26223.75,42
1761679999,26223.75,26224,26223.5,26223.5,18
1761680000,26223.5,26224.25,26223.5,26224,12
1761680001,26224,26224.5,26224,26224.5,3
1761680002,26224.5,26225,26224.5,26224.75,3
1761680003,26224.75,26225,26224.75,26225,5
1761680004,26225,26225.25,26225,26225.25,8
1761680005,26225.25,26225.5,26225.25,26225.25,5
1761680006,26225.25,26225.25,26224.5,26224.5,9
1761680007,26224.5,26224.5,26223.75,26223.75,21
1761680008,26223.75,26224,26223.5,26223.5,8
1761680009,26223.5,26223.75,26223,26223.75,14
1761680010,26223.75,26225,26223.75,26225,17
1761680011,26225,26225.25,26225,26225,4
1761680012,26225,26225,26225,26225,1
1761680013,26225,26225.25,26225,26225.25,2
1761680014,26225.25,26226,26225.25,26225.5,49
1761680015,26225.5,26227,26225.5,26226.5,49
1761680016,26226.5,26227,26226.5,26226.5,5
1761680017,26226.5,26227.75,26226.5,26227.75,22
1761680018,26227.75,26228.5,26227.5,26228.25,45
1761680019,26228.25,26228.5,26228,26228,36
1761680020,26228,26228.25,26227.75,26227.75,12
1761680021,26227.75,26228.75,26227.75,26228.25,20
1761680022,26228.25,26229.25,26228.25,26229,52
1761680023,26229,26229.25,26229,26229,20
1761680024,26229,26229.5,26228.75,26229.5,47
1761680025,26229.5,26229.75,26229,26229.75,50
1761680026,26229.75,26230,26229.5,26229.5,45
1761680027,26229.5,26230,26229.25,26229.25,46
1761680028,26229.25,26229.75,26229.25,26229.25,34
1761680029,26229.25,26229.5,26229,26229.25,18
1761680030,26229.25,26229.5,26229.25,26229.5,12
1761680031,26229.5,26229.75,26229,26229,20
1761680032,26229,26229.75,26229,26229.5,5
1761680033,26229.5,26229.75,26229.25,26229.5,16
1761680034,26229.5,26230.25,26229,26230,94
1761680035,26230,26230,26229.5,26229.75,47
1761680036,26229.75,26230,26229.25,26230,21
1761680037,26230,26230.25,26230,26230.25,3
1761680038,26230.25,26230.25,26229.75,26229.75,9
1761680039,26229.75,26229.75,26229.25,26229.75,33
1761680040,26229.75,26230.5,26229.5,26229.75,58
1761680041,26229.75,26230.5,26229.75,26230.25,16
1761680042,26230.25,26230.75,26229.75,26230.75,57
1761680043,26230.75,26230.75,26230,26230.5,21
1761680044,26230.5,26230.5,26229.25,26230,35
1761680045,26230,26230.75,26229.5,26230.75,45
1761680046,26230.75,26232,26230.5,26231,142
1761680047,26231,26231.5,26231,26231,60
1761680048,26231,26231.25,26230,26230,29
1761680049,26230,26230.5,26229.75,26230.5,62
1761680050,26230.5,26230.5,26229.5,26229.75,30
1761680051,26229.75,26229.75,26229.25,26229.25,19
1761680052,26229.25,26229.5,26229.25,26229.5,5
1761680053,26229.5,26229.5,26229.25,26229.25,2
1761680054,26229.25,26229.25,26227.75,26228,37
1761680055,26228,26228.5,26228,26228.25,19
1761680056,26228.25,26228.25,26228,26228.25,20
1761680057,26228.25,26228.5,26228,26228.25,15
1761680058,26228.25,26228.25,26228,26228.25,3
1761680059,26228.25,26228.5,26228,26228.5,7
1761680060,26228.5,26228.5,26227.75,26228,9
1761680061,26228,26228.25,26227.75,26227.75,17
1761680062,26227.75,26228,26227.75,26227.75,10
1761680063,26227.75,26227.75,26227.5,26227.5,11
1761680064,26227.5,26228.25,26227.5,26228.25,17
1761680065,26228.25,26228.25,26227.5,26227.75,23
1761680066,26227.75,26228.25,26227.5,26227.5,45
1761680067,26227.5,26228,26227.5,26227.75,6
1761680068,26227.75,26228,26225.75,26226,45
1761680069,26226,26226,26225,26225.25,57
