1761527394,25716.5,25716.75,25716.25,25716.75,7
1761527395,25716.75,25716.75,25716.75,25716.75,5
1761527396,25716.75,25716.75,25716.75,25716.75,5
1761527397,25716.75,25717.25,25716,25717,12
1761527398,25717,25717.25,25717,25717.25,3
1761527399,25717.25,25717.25,25716,25716,6
1761527400,25716,25716.75,25716,25716.75,11
1761527401,25716.75,25716.75,25716.25,25716.25,2
1761527402,25716.25,25716.5,25716.25,25716.5,1
1761527403,25716.5,25716.75,25716.5,25716.75,2
1761527404,25716.75,25717,25716.75,25717,7
1761527405,25717,25717.25,25717,25717.25,5
1761527406,25717.25,25717.25,25716,25716.5,22
1761527407,25716.5,25716.5,25716.25,25716.5,2
1761527408,25716.5,25716.75,25716.5,25716.75,2
1761527409,25716.75,25716.75,25715.75,25716,10
1761527410,25716,25716.25,25716,25716,3
1761527411,25716,25716,25715.5,25715.5,3
1761527412,25715.5,25715.5,25715.25,25715.25,2
1761527413,25715.25,25715.25,25715.25,25715.25,1
1761527414,25715.25,25715.25,25715.25,25715.25,0
1761527415,25715.25,25715.25,25715.25,25715.25,0
1761527416,25715.25,25716,25715,25716,26
1761527417,25716,25716,25716,25716,0
1761527418,25716,25716,25716,25716,0
1761527419,25716,25716,25715.5,25716,4
1761527420,25716,25716.25,25716,25716.25,1
1761527421,25716.25,25716.5,25716.25,25716.5,2
1761527422,25716.5,25717.5,25716,25717.5,6
1761527423,25717.5,25717.5,25717.5,25717.5,0
1761527424,25717.5,25717.5,25717.5,25717.5,0
1761527425,25717.5,25717.5,25717,25717,1
1761527426,25717,25717,25716.75,25716.75,3
1761527427,25716.75,25717,25716.75,25717,1
1761527428,25717,25717,25717,25717,0
1761527429,25717,25717,25716.5,25716.5,12
1761527430,25716.5,25716.5,25716.5,25716.5,0
1761527431,25716.5,25716.5,25716,25716,5
1761527432,25716,25716.25,25716,25716.25,1
1761527433,25716.25,25716.25,25716.25,25716.25,1
1761527434,25716.25,25716.75,25716.25,25716.25,2
1761527435,25716.25,25716.5,25716.25,25716.5,1
1761527436,25716.5,25716.5,25716,25716,1
1761527437,25716,25716.5,25716,25716,4
1761527438,25716,25716,25716,25716,0
1761527439,25716,25716,25716,25716,0
1761527440,25716,25716.25,25715.25,25716,14
1761527441,25716,25716,25716,25716,0
1761527442,25716,25716,25715.5,25715.75,2
1761527443,25715.75,25716,25715.75,25716,1
1761527444,25716,25716.75,25716,25716.75,3
1761527445,25716.75,25717.5,25716.75,25717.5,3
1761527446,25717.5,25717.5,25714.75,25715.75,70
1761527447,25715.75,25715.75,25715.25,25715.25,1
1761527448,25715.25,25716,25715,25715.5,14
1761527449,25715.5,25715.5,25715.5,25715.5,0
1761527450,25715.5,25715.5,25714.75,25715.5,7
1761527451,25715.5,25716.25,25715.5,25716.25,4
1761527452,25716.25,25716.5,25716.25,25716.25,4
1761527453,25716.25,25716.25,25716.25,25716.25,0
1761527454,25716.25,25717,25716.25,25716.5,4
1761527455,25716.5,25717.25,25716.5,25716.75,6
1761527456,25716.75,25716.75,25716.75,25716.75,0
1761527457,25716.75,25717.75,25716.75,25717.25,9
1761527458,25717.25,25718,25717.25,25717.5,19
1761527459,25717.5,25717.75,25717.5,25717.5,4
1761527460,25717.5,25717.75,25717,25717.75,8
1761527461,25717.75,25718.5,25717.25,25717.75,28
1761527462,25717.75,25717.75,25716.25,25716.25,24
1761527463,25716.25,25716.75,25716.25,25716.5,3
1761527464,25716.5,25716.5,25716.5,25716.5,0
1761527465,25716.5,25716.5,25716.5,25716.5,1
1761527466,25716.5,25716.5,25716.5,25716.5,0
1761527467,25716.5,25716.5,25716.5,25716.5,0
1761527468,25716.5,25716.5,25716,25716,4
1761527469,25716,25716.25,25716,25716.25,1
1761527470,25716.25,25717,25716.25,25717,10
1761527471,25717,25717.25,25716.75,25717.25,4
1761527472,25717.25,25717.75,25717.25,25717.75,2
1761527473,25717.75,25717.75,25717.25,25717.25,1
1761527474,25717.25,25717.25,25717.25,25717.25,0
1761527475,25717.25,25717.25,25717.25,25717.25,1
1761527476,25717.25,25717.75,25717,25717.75,2
1761527477,25717.75,25717.75,25717.5,25717.5,2
1761527478,25717.5,25717.5,25717.5,25717.5,0
1761527479,25717.5,25718,25717.5,25718,1
1761527480,25718,25718,25717.25,25717.25,5
1761527481,25717.25,25717.5,25717.25,25717.25,2
1761527482,25717.25,25717.25,25717.25,25717.25,1
1761527483,25717.25,25717.25,25717,25717.25,7
1761527484,25717.25,25717.75,25717.25,25717.75,3
1761527485,25717.75,25717.75,25717.75,25717.75,1
1761527486,25717.75,25717.75,25717.25,25717.25,1
1761527487,25717.25,25717.5,25717.25,25717.5,2
1761527488,25717.5,25718,25717.5,25718,2
1761527489,25718,25718,25717,25717,5
1761527490,25717,25717,25717,25717,0
1761527491,25717,25717.25,25717,25717.25,1
1761527492,25717.25,25717.25,25717.25,25717.25,0
1761527493,25717.25,25717.25,25716.5,25716.5,4
1761527494,25716.5,25716.5,25716.5,25716.5,0
1761527495,25716.5,25717.25,25716.5,25717.25,5
1761527496,25717.25,25718,25717.25,25717.75,9
1761527497,25717.75,25717.75,25717.75,25717.75,2
1761527498,25717.75,25718.25,25717.75,25718.25,1
1761527499,25718.25,25718.25,25717.5,25717.5,4
1761527500,25717.5,25717.75,25717,25717.5,7
1761527501,25717.5,25717.5,25717.5,25717.5,0
1761527502,25717.5,25717.5,25717.25,25717.25,3
1761527503,25717.25,25717.5,25717.25,25717.5,4
1761527504,25717.5,25718.25,25717.5,25718.25,3
1761527505,25718.25,25718.25,25717.75,25718,3
1761527506,25718,25718,25717.5,25717.5,1
1761527507,25717.5,25717.5,25717.5,25717.5,0
1761527508,25717.5,25718,25717.5,25718,3
1761527509,25718,25718,25718,25718,0
1761527510,25718,25718,25718,25718,2
1761527511,25718,25718,25717.75,25717.75,2
1761527512,25717.75,25717.75,25717.75,25717.75,0
1761527513,25717.75,25717.75,25717.75,25717.75,0
1761527514,25717.75,25718,25717.5,25717.75,13
1761527515,25717.75,25717.75,25717.75,25717.75,0
1761527516,25717.75,25717.75,25717.25,25717.25,5
1761527517,25717.25,25717.5,25717.25,25717.25,5
1761527518,25717.25,25717.25,25717.25,25717.25,0
1761527519,25717.25,25717.25,25717.25,25717.25,0
1761527520,25717.25,25718,25717.25,25718,7
